goal_id,match_id,minute,goal_type,player_id,assist_player_id,event_type,player_name,is_penalty,is_own_goal,xg_probability,shot_quality_index
goal_139752f2e149,match_a499908675a8,17,regular,player_0cda03eeec83,NULL,goal,Soldado,False,False,NULL,NULL
goal_a43cafd2cca2,match_a499908675a8,64,regular,player_bc7a84447660,NULL,goal,Raul,False,False,NULL,NULL
goal_ec8512967b1e,match_0b760b98a90b,40,regular,player_b442c4bd3de4,NULL,goal,Farfan,False,False,NULL,NULL
goal_07517a613103,match_0b760b98a90b,52,regular,player_2701e6a3dec2,NULL,goal,Gavranovic,False,False,NULL,NULL
goal_fc75ea954ace,match_0b760b98a90b,90,regular,player_b442c4bd3de4,NULL,goal,Farfan,False,False,NULL,NULL
goal_08df25bf336a,match_0b760b98a90b,17,regular,player_0cda03eeec83,NULL,goal,Soldado,False,False,NULL,NULL
goal_346208d33d89,match_b7323ecf25d5,80,regular,player_7ccb3904810a,NULL,goal,Crouch,False,False,NULL,NULL
goal_163aa8a08174,match_e705e422fc19,78,regular,player_6ebbbffdbf1e,NULL,goal,Van Persie,False,False,NULL,NULL
goal_8ef3468c64ed,match_e705e422fc19,83,regular,player_fefa10b120ed,NULL,goal,Arshavin,False,False,NULL,NULL
goal_edf5d18cd5fe,match_e705e422fc19,26,regular,player_ed3f29fee9e2,NULL,goal,Villa,False,False,NULL,NULL
goal_71e98b6ef8eb,match_8b51bd91067f,45,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_a9fbae48b1fc,match_8b51bd91067f,69,regular,player_4be9505dcf6a,NULL,goal,Xavi,False,False,NULL,NULL
goal_6942849269ef,match_8b51bd91067f,71,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_4e6fc11731a1,match_8b51bd91067f,53,regular,player_81345c4c3c58,NULL,goal,Busquets OG,False,False,NULL,NULL
goal_a6727b5f6550,match_7fe3038b407a,28,regular,player_92f7e4e56edd,NULL,goal,Perrotta,False,False,NULL,NULL
goal_359beb359c6e,match_7fe3038b407a,61,regular,player_9fe99075063f,NULL,goal,Menez,False,False,NULL,NULL
goal_98f1412e2ad7,match_7fe3038b407a,29,regular,player_b91e289e985a,NULL,goal,Jadson,False,False,NULL,NULL
goal_26543367d091,match_7fe3038b407a,36,regular,player_616a88eb388f,NULL,goal,Douglas Costa,False,False,NULL,NULL
goal_6320c3f9cd73,match_7fe3038b407a,41,regular,player_7f6ad4583cc0,NULL,goal,Luiz Adriano,False,False,NULL,NULL
goal_c6b5ff25f8c0,match_c91d76eeb735,18,regular,player_bfc553431e1c,NULL,goal,Hubschman,False,False,NULL,NULL
goal_b90ff39bd449,match_c91d76eeb735,58,regular,player_6c4ee85ff749,NULL,goal,Willian,False,False,NULL,NULL
goal_bbb54a3bb11a,match_c91d76eeb735,87,regular,player_6d6354ece408,NULL,goal,Eduardo,False,False,NULL,NULL
goal_6b91dd2b4954,match_0b42f276b86b,90,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_4fcdd0ca6de0,match_425e6289c682,21,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_d50e6ccbd1d9,match_425e6289c682,31,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_a3d13ae93159,match_425e6289c682,4,regular,player_e0123045b136,NULL,goal,Eto'o,False,False,NULL,NULL
goal_f5321747b1f2,match_425e6289c682,63,regular,player_5518943daed2,NULL,goal,Sneijder,False,False,NULL,NULL
goal_b3fef42511d9,match_425e6289c682,88,regular,player_3a36e6a5834c,NULL,goal,Pandev,False,False,NULL,NULL
goal_4d14e269f4b7,match_9def956de11e,5,regular,player_4f9ddc6f2335,NULL,goal,Chicharito,False,False,NULL,NULL
goal_e7fbd1e7b7d5,match_9def956de11e,75,regular,player_4f9ddc6f2335,NULL,goal,Chicharito,False,False,NULL,NULL
goal_f27e96ca5844,match_9def956de11e,82,regular,player_97e35f84e3bd,NULL,goal,Brown OG,False,False,NULL,NULL
goal_d627fb9e133c,match_f8f0b708892f,17,regular,player_79f3eebc0d20,NULL,goal,Anelka,False,False,NULL,NULL
goal_8f2c94ce2d8d,match_f8f0b708892f,54,regular,player_79f3eebc0d20,NULL,goal,Anelka,False,False,NULL,NULL
goal_1674831570bf,match_7a526ab6796a,47,regular,player_8212381df774,NULL,goal,Gomis,False,False,NULL,NULL
goal_d90b2b5aeee0,match_7a526ab6796a,65,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_f04e399f811a,match_1a0d93bada8e,37,regular,player_995bf053c469,NULL,goal,Marcelo,False,False,NULL,NULL
goal_08d39320e33d,match_1a0d93bada8e,66,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_237ecb0d6459,match_1a0d93bada8e,76,regular,player_e384c73504d5,NULL,goal,Di Maria,False,False,NULL,NULL
goal_653ba4096e2d,match_0dfe97163898,4,regular,player_cf01e8fbeb0a,NULL,goal,Adebayor,False,False,NULL,NULL
goal_b5d85a7f9cca,match_0dfe97163898,57,regular,player_cf01e8fbeb0a,NULL,goal,Adebayor,False,False,NULL,NULL
goal_9ada914d1a00,match_0dfe97163898,72,regular,player_e384c73504d5,NULL,goal,Di Maria,False,False,NULL,NULL
goal_abfb52497160,match_0dfe97163898,87,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_aa259a4f1707,match_c3df55426c45,50,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_a420e22d9713,match_8eae3c5c1b00,1,regular,player_056b2aed89b1,NULL,goal,Stankovic,False,False,NULL,NULL
goal_d7bfde96514f,match_8eae3c5c1b00,34,regular,player_598aeac93085,NULL,goal,Milito,False,False,NULL,NULL
goal_f853449eb90c,match_8eae3c5c1b00,17,regular,player_38e563a8fe4d,NULL,goal,Matip,False,False,NULL,NULL
goal_9c7a68e59466,match_8eae3c5c1b00,40,regular,player_379ef4bd50c3,NULL,goal,Edu,False,False,NULL,NULL
goal_5a0dff93fb4f,match_8eae3c5c1b00,53,regular,player_bc7a84447660,NULL,goal,Raul,False,False,NULL,NULL
goal_73a5ac819710,match_8eae3c5c1b00,57,regular,player_6383f26495be,NULL,goal,Ranocchia OG,False,False,NULL,NULL
goal_3badeaddd0a7,match_8eae3c5c1b00,75,regular,player_379ef4bd50c3,NULL,goal,Edu,False,False,NULL,NULL
goal_e7b7c52ca551,match_0626988f0f38,45,regular,player_bc7a84447660,NULL,goal,Raul,False,False,NULL,NULL
goal_ccdb3bb99d00,match_0626988f0f38,81,regular,player_d13cb86506ac,NULL,goal,Howedes,False,False,NULL,NULL
goal_a2167f9bb6a4,match_0626988f0f38,49,regular,player_db5fb5279b9f,NULL,goal,Motta,False,False,NULL,NULL
goal_9a5b62d025d9,match_c7114540924d,2,regular,player_2408907cf486,NULL,goal,Iniesta,False,False,NULL,NULL
goal_9a94cf2f13b9,match_c7114540924d,34,regular,player_aafaa0f87ec8,NULL,goal,Alves,False,False,NULL,NULL
goal_46032585476d,match_c7114540924d,53,regular,player_807cafb79fd2,NULL,goal,Pique,False,False,NULL,NULL
goal_29d950176f48,match_c7114540924d,60,regular,player_e69113e2ce8a,NULL,goal,Keita,False,False,NULL,NULL
goal_647266ddb985,match_c7114540924d,86,regular,player_4be9505dcf6a,NULL,goal,Xavi,False,False,NULL,NULL
goal_5b60c10f4bda,match_c7114540924d,59,regular,player_0730c529a53f,NULL,goal,Rakitskiy,False,False,NULL,NULL
goal_f9a0020cf4a7,match_247be1e49544,43,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_8061b3f1836d,match_fa40ac436f93,24,regular,player_41c69dbdb664,NULL,goal,Rooney,False,False,NULL,NULL
goal_6d44e5d5beb4,match_b8a3b12e09a5,43,regular,player_4f9ddc6f2335,NULL,goal,Chicharito,False,False,NULL,NULL
goal_b6f569f00c8c,match_b8a3b12e09a5,77,regular,player_fb45615cea11,NULL,goal,Park,False,False,NULL,NULL
goal_512530f44446,match_b8a3b12e09a5,77,regular,player_4a58d9776409,NULL,goal,Drogba,False,False,NULL,NULL
goal_88e63b42e807,match_ae297a142d11,76,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_9b5122132a50,match_ae297a142d11,87,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_336ae5306309,match_90e85c0159a9,54,regular,player_c6cc8094c2dc,NULL,goal,Pedro,False,False,NULL,NULL
goal_49c5f705865e,match_90e85c0159a9,64,regular,player_995bf053c469,NULL,goal,Marcelo,False,False,NULL,NULL
goal_6863ecc38dc5,match_cf68a5571ab6,67,regular,player_4776d0ab76f6,NULL,goal,Giggs,False,False,NULL,NULL
goal_8c03b1989d5e,match_cf68a5571ab6,69,regular,player_41c69dbdb664,NULL,goal,Rooney,False,False,NULL,NULL
goal_40317934f7e9,match_ce20c91147c9,26,regular,player_e45c3160715a,NULL,goal,Valencia,False,False,NULL,NULL
goal_738082bd09f3,match_ce20c91147c9,31,regular,player_96401f1b20c5,NULL,goal,Gibson,False,False,NULL,NULL
goal_1379e235b960,match_ce20c91147c9,72,regular,player_89ba023086e3,NULL,goal,Anderson,False,False,NULL,NULL
goal_b1f55cbda4e4,match_ce20c91147c9,76,regular,player_89ba023086e3,NULL,goal,Anderson,False,False,NULL,NULL
goal_c406ad88728f,match_ce20c91147c9,35,regular,player_56e07fdb35aa,NULL,goal,Jurado,False,False,NULL,NULL
goal_038abf7d5f8c,match_9eb4a61c2cbd,27,regular,player_c6cc8094c2dc,NULL,goal,Pedro,False,False,NULL,NULL
goal_2d14ce562350,match_9eb4a61c2cbd,54,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_f1126acda701,match_9eb4a61c2cbd,69,regular,player_ed3f29fee9e2,NULL,goal,Villa,False,False,NULL,NULL
goal_95c8a032c52d,match_9eb4a61c2cbd,34,regular,player_41c69dbdb664,NULL,goal,Rooney,False,False,NULL,NULL
goal_57aea62f9cc3,match_5485eb717091,52,regular,player_c8dc3208d457,NULL,goal,Kadlec,False,False,NULL,NULL
goal_9c6eae616985,match_5485eb717091,41,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_e040c0bae301,match_5485eb717091,88,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_a7eddee23b2d,match_5485eb717091,55,regular,player_059bf68f71c8,NULL,goal,Alexis,False,False,NULL,NULL
goal_38766b316968,match_8b27383eac2c,25,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_57633a6cf7e1,match_8b27383eac2c,42,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_33781aceb328,match_8b27383eac2c,49,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_17d494d2204e,match_8b27383eac2c,58,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_138aeaca90d7,match_8b27383eac2c,85,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_2cfe61c9136f,match_8b27383eac2c,55,regular,player_7b0598e99da6,NULL,goal,Tello,False,False,NULL,NULL
goal_6e664b107ce4,match_8b27383eac2c,62,regular,player_7b0598e99da6,NULL,goal,Tello,False,False,NULL,NULL
goal_e8ade0761fc8,match_8b27383eac2c,90,regular,player_e71072d28eb8,NULL,goal,Bellarabi,False,False,NULL,NULL
goal_653221291027,match_493fd26cd733,15,regular,player_deeb0d3de4a9,NULL,goal,Boateng,False,False,NULL,NULL
goal_61907cc3b9d4,match_493fd26cd733,38,regular,player_ae43fccca799,NULL,goal,Robinho,False,False,NULL,NULL
goal_f68b84ca932e,match_493fd26cd733,49,regular,player_ae43fccca799,NULL,goal,Robinho,False,False,NULL,NULL
goal_3921f1a400bf,match_493fd26cd733,79,regular,player_a9c1390e5670,NULL,goal,Ibrahimovic,False,False,NULL,NULL
goal_2283a4df26fe,match_d4c8b4147988,7,regular,player_8025fc8240fb,NULL,goal,Koscielny,False,False,NULL,NULL
goal_67e3c09f3e55,match_d4c8b4147988,26,regular,player_23b08c8edd96,NULL,goal,Rosicky,False,False,NULL,NULL
goal_45c4f749cb61,match_d4c8b4147988,43,regular,player_6ebbbffdbf1e,NULL,goal,Van Persie,False,False,NULL,NULL
goal_2a868609f840,match_c5d401f5308c,58,regular,player_2ec1d5a98f14,NULL,goal,Lacazette,False,False,NULL,NULL
goal_ad6506793b4a,match_6c47f86a9ba3,9,regular,player_50237a42addf,NULL,goal,Manduca,False,False,NULL,NULL
goal_5b9efb69a86e,match_ec307d46d8ee,27,regular,player_1cbcdaeb1668,NULL,goal,Shirokov,False,False,NULL,NULL
goal_c0149fc80b81,match_ec307d46d8ee,71,regular,player_1cbcdaeb1668,NULL,goal,Shirokov,False,False,NULL,NULL
goal_f09bf429dc15,match_ec307d46d8ee,88,regular,player_19214abdffb4,NULL,goal,Semak,False,False,NULL,NULL
goal_750769d864dd,match_ec307d46d8ee,20,regular,player_5138c10dcd09,NULL,goal,Pereira,False,False,NULL,NULL
goal_c0db80616db4,match_ec307d46d8ee,87,regular,player_1128a54246f8,NULL,goal,Cardozo,False,False,NULL,NULL
goal_1fe6d2d39e85,match_4422a21ca252,45,regular,player_5138c10dcd09,NULL,goal,Pereira,False,False,NULL,NULL
goal_abc6941b812d,match_4422a21ca252,90,regular,player_8fc11a4712f1,NULL,goal,Nelson Oliveira,False,False,NULL,NULL
goal_6a1b1b89136f,match_0c44742b6ab5,90,regular,player_2d6af3944669,NULL,goal,Wernbloom,False,False,NULL,NULL
goal_e08c44596c94,match_0c44742b6ab5,28,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_463f936971a8,match_36f0265b6c21,26,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_ec97fc45624c,match_36f0265b6c21,55,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_bcfac9669bfb,match_36f0265b6c21,90,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_034df8d73c07,match_36f0265b6c21,70,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_27337283220e,match_36f0265b6c21,77,regular,player_639db212f409,NULL,goal,Tosic,False,False,NULL,NULL
goal_c9d53dd4b0d4,match_84ab7656c681,38,regular,player_b26c977a1659,NULL,goal,Lavezzi,False,False,NULL,NULL
goal_abf8f3b13264,match_84ab7656c681,65,regular,player_b26c977a1659,NULL,goal,Lavezzi,False,False,NULL,NULL
goal_09b4b6c178a3,match_84ab7656c681,45,regular,player_b117be7b60f6,NULL,goal,Cavani,False,False,NULL,NULL
goal_caaf33ac6426,match_84ab7656c681,27,regular,player_1c99c5a7d118,NULL,goal,Mata,False,False,NULL,NULL
goal_c0c185249ba1,match_c8eba28b6ae1,28,regular,player_4a58d9776409,NULL,goal,Drogba,False,False,NULL,NULL
goal_525b2c708862,match_c8eba28b6ae1,47,regular,player_dd5585a92b04,NULL,goal,Terry,False,False,NULL,NULL
goal_8672a388ef56,match_c8eba28b6ae1,75,regular,player_788ab465fa33,NULL,goal,Lampard,False,False,NULL,NULL
goal_de19f80beffc,match_c8eba28b6ae1,105,regular,player_8813ba5e62ea,NULL,goal,Ivanovic,False,False,NULL,NULL
goal_244e2bc3a76c,match_c8eba28b6ae1,55,regular,player_a515a291c03d,NULL,goal,Inler,False,False,NULL,NULL
goal_63068ea4571b,match_72d78720ca4c,90,regular,player_90e0f3e0b2de,NULL,goal,Ayew,False,False,NULL,NULL
goal_02583479c684,match_83cf409345a8,75,regular,player_598aeac93085,NULL,goal,Milito,False,False,NULL,NULL
goal_d27736c5f62e,match_83cf409345a8,90,regular,player_598aeac93085,NULL,goal,Milito,False,False,NULL,NULL
goal_3860bdc5d73a,match_83cf409345a8,90,regular,player_703fc7a50d91,NULL,goal,Brandao,False,False,NULL,NULL
goal_3ed66d53d1d2,match_41f1127d8fba,86,regular,player_b2caff2fa0bb,NULL,goal,Stocker,False,False,NULL,NULL
goal_a6e440a3427d,match_de7f0a4540f3,23,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_12df1690524a,match_de7f0a4540f3,42,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_84dc7acf83a0,match_de7f0a4540f3,50,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_17c54e8e1f38,match_de7f0a4540f3,61,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_049d5619f19e,match_de7f0a4540f3,67,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_846ba2e5b1b6,match_de7f0a4540f3,11,regular,player_77ff12a1fcc7,NULL,goal,Robben,False,False,NULL,NULL
goal_6bbcc0761879,match_de7f0a4540f3,81,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_5a20efda970c,match_186f6225b816,74,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_2fa43e9cf2b0,match_186f6225b816,82,regular,player_5541c7b5a06c,NULL,goal,Kaka,False,False,NULL,NULL
goal_49d1394500ee,match_186f6225b816,90,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_426a307ebc9c,match_84cab05cff63,26,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_23ea08872a5e,match_84cab05cff63,49,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_32bbd53e799c,match_84cab05cff63,37,regular,player_5541c7b5a06c,NULL,goal,Kaka,False,False,NULL,NULL
goal_1ed3250f93ea,match_84cab05cff63,80,regular,player_5501a7732c1b,NULL,goal,Callejon,False,False,NULL,NULL
goal_8e0c17920065,match_84cab05cff63,83,regular,player_e384c73504d5,NULL,goal,Di Maria,False,False,NULL,NULL
goal_f443300ba3dd,match_84cab05cff63,67,regular,player_50237a42addf,NULL,goal,Manduca,False,False,NULL,NULL
goal_96738f9f3051,match_84cab05cff63,75,regular,player_249e550964ba,NULL,goal,Solari,False,False,NULL,NULL
goal_52c3a36c99b4,match_e0bc27f50a6a,75,regular,player_67f805c72dfc,NULL,goal,Kalou,False,False,NULL,NULL
goal_ad1fdcc38d66,match_c6165e37586f,21,regular,player_788ab465fa33,NULL,goal,Lampard,False,False,NULL,NULL
goal_7e0f10bffd28,match_c6165e37586f,90,regular,player_170322f887ad,NULL,goal,Meireles,False,False,NULL,NULL
goal_bcc9c650a07b,match_c6165e37586f,85,regular,player_aa02b0a456be,NULL,goal,Javi Garcia,False,False,NULL,NULL
goal_87c6628483fb,match_e760890cced7,11,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_412049285e3e,match_e760890cced7,41,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_e9702bdc3a01,match_e760890cced7,53,regular,player_2408907cf486,NULL,goal,Iniesta,False,False,NULL,NULL
goal_cef5ef9c6237,match_e760890cced7,32,regular,player_0d3288636517,NULL,goal,Nocerino,False,False,NULL,NULL
goal_cb9af0c1b424,match_d696259631a5,44,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_1843064bb254,match_d696259631a5,69,regular,player_77ff12a1fcc7,NULL,goal,Robben,False,False,NULL,NULL
goal_166b20a53f77,match_72b1875df9b5,13,regular,player_fefdd21b0d70,NULL,goal,Olic,False,False,NULL,NULL
goal_85802d46b779,match_72b1875df9b5,37,regular,player_fefdd21b0d70,NULL,goal,Olic,False,False,NULL,NULL
goal_1a4bda619ec1,match_d2406e479bdd,17,regular,player_3747b70fb4e4,NULL,goal,Ribery,False,False,NULL,NULL
goal_9fb73ed305cd,match_d2406e479bdd,90,regular,player_d7180fd20069,NULL,goal,Gomez,False,False,NULL,NULL
goal_f1918b3c0a21,match_d2406e479bdd,53,regular,player_f4e404c7f815,NULL,goal,Ozil,False,False,NULL,NULL
goal_b91300fd41ec,match_ea17c8990035,6,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_62fc5a3b8f7d,match_ea17c8990035,14,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_a299af609998,match_ea17c8990035,27,regular,player_77ff12a1fcc7,NULL,goal,Robben,False,False,NULL,NULL
goal_137c8c5131bb,match_da9005dfa133,45,regular,player_4a58d9776409,NULL,goal,Drogba,False,False,NULL,NULL
goal_49222062bfee,match_f870501ae64c,35,regular,player_165d677e99c7,NULL,goal,Busquets,False,False,NULL,NULL
goal_3ace3d4948b2,match_f870501ae64c,43,regular,player_2408907cf486,NULL,goal,Iniesta,False,False,NULL,NULL
goal_c409ed2f63b5,match_f870501ae64c,45,regular,player_46e8f942f822,NULL,goal,Ramires,False,False,NULL,NULL
goal_19bab0cca302,match_f870501ae64c,90,regular,player_b50ac41ec206,NULL,goal,Torres,False,False,NULL,NULL
goal_1dc709bd75b3,match_91dc2177c4cf,83,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_f09a9e6d7a3e,match_91dc2177c4cf,88,regular,player_4a58d9776409,NULL,goal,Drogba,False,False,NULL,NULL
goal_62042486a1c0,match_5f0df6f5dc8e,3,regular,player_b64345f53b0f,NULL,goal,Matri,False,False,NULL,NULL
goal_74d703c07636,match_5f0df6f5dc8e,77,regular,player_1ea84ad3178d,NULL,goal,Marchisio,False,False,NULL,NULL
goal_016de11b3f1f,match_5f0df6f5dc8e,83,regular,player_075d08fff70d,NULL,goal,Vucinic,False,False,NULL,NULL
goal_a06cd2ceccea,match_65ca2b455604,24,regular,player_b64345f53b0f,NULL,goal,Matri,False,False,NULL,NULL
goal_5132ae7aa9ef,match_65ca2b455604,65,regular,player_28dc5f3d8dc8,NULL,goal,Quagliarella,False,False,NULL,NULL
goal_79b0fed54329,match_2c3132ad3f5f,90,regular,player_7b93bc9e19f7,NULL,goal,Rami,False,False,NULL,NULL
goal_8b854b1bd94a,match_2c3132ad3f5f,10,regular,player_b26c977a1659,NULL,goal,Lavezzi,False,False,NULL,NULL
goal_03d3b2c08fd2,match_2c3132ad3f5f,43,regular,player_2f7fb52ec2a8,NULL,goal,Pastore,False,False,NULL,NULL
goal_970499f100aa,match_d6e03bee7c1a,66,regular,player_b26c977a1659,NULL,goal,Lavezzi,False,False,NULL,NULL
goal_a8ccdab983b2,match_d6e03bee7c1a,55,regular,player_9c5ddd541077,NULL,goal,Jonas,False,False,NULL,NULL
goal_eac5f80eb872,match_0b0fa4dbf025,30,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_dabdf777961c,match_0b0fa4dbf025,20,regular,player_5e029aebeb1f,NULL,goal,Welbeck,False,False,NULL,NULL
goal_94cc7fd8bbbb,match_2fcb03a4b85b,48,regular,player_cd4b4d892636,NULL,goal,Ramos OG,False,False,NULL,NULL
goal_b20ea2c64c50,match_2fcb03a4b85b,66,regular,player_8dbf145a0ac2,NULL,goal,Modric,False,False,NULL,NULL
goal_7140a7ba15e5,match_2fcb03a4b85b,69,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_6e036539cfbd,match_a725b1ee0cc4,2,regular,player_bb019dfc1654,NULL,goal,Teixeira,False,False,NULL,NULL
goal_10838e77be8c,match_a725b1ee0cc4,59,regular,player_91fd842385de,NULL,goal,Srna,False,False,NULL,NULL
goal_0cfbcc3ddf78,match_a725b1ee0cc4,9,regular,player_0b4a7db11aaa,NULL,goal,Sanchez,False,False,NULL,NULL
goal_266e42f4ef6e,match_a725b1ee0cc4,60,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_21ae431acb7b,match_11a4a3936627,43,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_27085b4e7aec,match_11a4a3936627,68,regular,player_7b0598e99da6,NULL,goal,Tello,False,False,NULL,NULL
goal_79063b60ca90,match_11a4a3936627,59,regular,player_0730c529a53f,NULL,goal,Rakitskiy,False,False,NULL,NULL
goal_c61705596478,match_fecb69719999,56,regular,player_dc1562367f0f,NULL,goal,Moutinho,False,False,NULL,NULL
goal_d51eccb18b4c,match_fae3c68048b5,43,regular,player_66943afc80ff,NULL,goal,Isco,False,False,NULL,NULL
goal_3bab5ceb68aa,match_fae3c68048b5,77,regular,player_2050db31b57b,NULL,goal,Santa Cruz,False,False,NULL,NULL
goal_9405133379ef,match_2f00c6590ea6,55,regular,player_c1c52d98f010,NULL,goal,Podolski,False,False,NULL,NULL
goal_bf417e52a0f6,match_2f00c6590ea6,7,regular,player_2fe8b83d60b5,NULL,goal,Kroos,False,False,NULL,NULL
goal_6d91a5c3d2d8,match_2f00c6590ea6,21,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_0249c06eee9b,match_2f00c6590ea6,77,regular,player_a2bbec6421f2,NULL,goal,Mandzukic,False,False,NULL,NULL
goal_da94dc3d092a,match_9e6160d2d128,3,regular,player_561f6e33ca3b,NULL,goal,Giroud,False,False,NULL,NULL
goal_9e5421b4d260,match_9e6160d2d128,86,regular,player_8025fc8240fb,NULL,goal,Koscielny,False,False,NULL,NULL
goal_e94642d4493f,match_c985f6c814da,57,regular,player_deeb0d3de4a9,NULL,goal,Boateng,False,False,NULL,NULL
goal_5c820d7566f8,match_c985f6c814da,81,regular,player_608cd473520f,NULL,goal,Muntari,False,False,NULL,NULL
goal_189b65aa87dc,match_46e3dcea335c,5,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_792508b74bb0,match_46e3dcea335c,40,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_1f735bbd325d,match_46e3dcea335c,55,regular,player_ed3f29fee9e2,NULL,goal,Villa,False,False,NULL,NULL
goal_cbbff9b8c67d,match_46e3dcea335c,90,regular,player_74efb8aac68e,NULL,goal,Alba,False,False,NULL,NULL
goal_497a1c37e39e,match_1e1df41cbab3,12,regular,player_bc07f07a9bfb,NULL,goal,Yilmaz,False,False,NULL,NULL
goal_8bbf1ae1878b,match_1e1df41cbab3,45,regular,player_ee7e4705dd4a,NULL,goal,Jones,False,False,NULL,NULL
goal_59baccdb0315,match_132b984028d7,17,regular,player_ecc305ee0ad7,NULL,goal,Neustadter,False,False,NULL,NULL
goal_ccab9913bac0,match_132b984028d7,63,regular,player_f76d601547eb,NULL,goal,Bastos,False,False,NULL,NULL
goal_0978b1371988,match_132b984028d7,37,regular,player_0c5e679065ed,NULL,goal,Altintop,False,False,NULL,NULL
goal_eec50723a0fd,match_132b984028d7,42,regular,player_bc07f07a9bfb,NULL,goal,Yilmaz,False,False,NULL,NULL
goal_b588c9b68929,match_132b984028d7,90,regular,player_84ad830d347d,NULL,goal,Bulut,False,False,NULL,NULL
goal_681b53040cf9,match_408f17dacb3c,79,regular,player_a9c1390e5670,NULL,goal,Ibrahimovic,False,False,NULL,NULL
goal_b09510caa729,match_408f17dacb3c,90,regular,player_592256af656b,NULL,goal,Matuidi,False,False,NULL,NULL
goal_ae77aa8683ce,match_408f17dacb3c,38,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_8da9612965be,match_408f17dacb3c,89,regular,player_4be9505dcf6a,NULL,goal,Xavi,False,False,NULL,NULL
goal_065a88d2d39e,match_8d1a7d9ac900,71,regular,player_c6cc8094c2dc,NULL,goal,Pedro,False,False,NULL,NULL
