player_id,player_name,season,position_group,PC1,PC2
player_541880709b07,Danjuma,2021-2022,Midfielder,6.343860517508595,7.38611130148256
player_58ec184b4003,Vertonghen,2021-2022,Defender,5.870766555576609,-2.015502349470494
player_86492dee1e6f,Vlachodimos,2021-2022,Goalkeeper,2.847151971076346,-0.7496685973814996
player_f9e6c206e685,Oblak,2021-2022,Goalkeeper,2.355522854793586,-0.2870524500584757
player_bdce0bc8e76e,Foyth,2021-2022,Defender,6.1836256335634525,-3.6339406091690973
player_74a0a808dc50,Bernardo Silva,2021-2022,Unknown,7.045619182175196,1.5329586072855186
player_ccb8c1e24fb7,Lewandowski,2021-2022,Forward,9.413959901350514,11.909320278158942
player_565b0c1eb1f9,Grimaldo,2021-2022,Defender,5.914549794878584,-1.7764309524538926
player_999d89d1817f,Rodri,2021-2022,Unknown,9.204519788798262,-4.771978188658439
player_4b8262452cfe,João Cancelo,2021-2022,Unknown,9.419826970852359,-0.8972407828810701
player_3a030e858919,Rüdiger,2021-2022,Defender,8.506085059848912,-3.3170725150854903
player_8e71804d6d1e,Reinildo,2021-2022,Defender,7.022560650831408,-3.793324037878484
player_5b0c6b0eeeda,Neuer,2021-2022,Unknown,2.995170711166343,-0.8343303608335474
player_f4e98340e600,Weigl,2021-2022,Midfielder,6.173609335037586,-2.8081247155325633
player_566ac8740a2d,Otamendi,2021-2022,Defender,7.859374934258353,-4.368166843940398
player_9f5a44a734ac,Sané,2021-2022,Midfielder,8.66537716163089,7.248906093626825
player_47b2e1f7ed63,Laporte,2021-2022,Defender,7.10164439963609,-3.9821119457272247
player_f8401cfceaf5,Müller,2021-2022,Forward,6.843757629041582,4.2675693857022114
player_f4e9bc76ea56,Pavard,2021-2022,Unknown,7.384720443633477,-2.804645207827117
player_8ecc3aa3b0c4,Thiago Silva,2021-2022,Unknown,6.86661893101822,-3.3037795766569866
player_1514a6806671,De Bruyne,2021-2022,Midfielder,7.503705760422553,2.943919957736861
player_e05b13772eeb,Škriniar,2021-2022,Defender,5.854364373102794,-1.6282112520925869
player_50a518cf43e1,Kristensen,2021-2022,Defender,5.67728967634153,-1.6517851063733142
player_505c195874ae,Martínez,2021-2022,Defender,7.320158306822021,-3.5739642899059905
player_320b3a59a649,Marquinhos,2021-2022,Unknown,4.438550383847866,-2.064889664066989
player_d4ad10396e23,Fonte,2021-2022,Defender,5.5195126941070995,-3.7693217013412466
player_a248d357f4d7,Köhn,2021-2022,Goalkeeper,1.6663975955481851,-0.4235838635205369
player_b02407ed84a3,Handanovič,2021-2022,Goalkeeper,2.0553757507345334,-0.8806922314233709
player_471cc4078df7,Hakimi,2021-2022,Unknown,4.214967841372205,-2.867189412891423
player_b0e3e68dab30,Ulmer,2021-2022,Defender,4.850915093339224,-1.681784598157686
player_bafff1df7d91,Gilberto,2021-2022,Unknown,5.64105392019398,-1.6186332750284769
player_50f870e4bc9e,Aaronson,2021-2022,Midfielder,3.407079160166645,0.7642506998970823
player_bfb0c8f945ee,Rafa Silva,2021-2022,Unknown,4.185634534956577,-0.16507873912433443
player_fab2cb4b1a52,Gravenberch,2021-2022,Midfielder,6.051298487559612,-0.3615789874118219
player_d9313455db66,Kimmich,2021-2022,Midfielder,6.756584625188898,-3.1607159521907557
player_223a9432b6ba,Marcos Llorente,2021-2022,Unknown,4.604166564530073,-1.798923756436368
player_89bae2db9564,Azpilicueta,2021-2022,Defender,5.836748996426191,-0.5547267879237787
player_172522ec1028,David,2021-2022,Forward,2.990885558489452,3.5813093998643106
player_7abaa6656a44,Mbappé,2021-2022,Forward,6.939126544085359,8.521078641929002
player_91c666f31606,Havertz,2021-2022,Midfielder,5.890789820365819,4.348882622438844
player_d1fb83c4c01e,Camara,2021-2022,Midfielder,5.681341741275795,-3.289723619344027
player_91c2dd859c73,Haller,2021-2022,Forward,7.935885910939656,9.60667189077776
player_519c604b72c0,Bastoni,2021-2022,Unknown,5.054669518705996,-3.356481560607841
player_15ee9f0a5ec3,Koke,2021-2022,Unknown,3.916073120905329,-1.9575915996059525
player_36a4e89e3c21,Rúben Dias,2021-2022,Unknown,4.730317041858745,-2.7328833239977772
player_bc516ca0df39,Mazraoui,2021-2022,Defender,6.179132640198251,-1.8676442895567218
player_64fbaa5fd4f2,Gündoğan,2021-2022,Midfielder,5.014239498646579,-0.2233275620732982
player_75be7f5ad3be,Upamecano,2021-2022,Defender,6.214539783732985,-4.261458650223853
player_8fd319af1794,Foden,2021-2022,Midfielder,5.939095996572592,4.055709421114043
player_9966aafd6e7f,Seiwald,2021-2022,Midfielder,6.249302601581032,-1.534729095819764
player_e5d22461a071,Estupiñán,2021-2022,Defender,4.4715066286162966,-3.2549467064205677
player_a6251e42140d,Stones,2021-2022,Defender,4.78348857772111,-2.786359104021661
player_b8f1d07f7b21,Brozović,2021-2022,Midfielder,5.955131157627081,-2.2043258041108325
