player_id,player_name,position_group,degree,weighted_degree,pagerank,betweenness,closeness,eigenvector
player_913e3c4ecd73,Juan Sánchez,Midfielder,8,1.6505663236479657,0.00012070521252053554,5.417242996997051e-05,0.2371476921281438,1.2304800437783289e-06
player_c08d336309a6,Nelson Sissoko,Defender,9,2.3804991469063546,0.00012066308389622674,5.843016982755613e-05,0.2491722869405273,8.567873615919739e-08
player_a8e0b6d5ab41,Emmanuel Amankwaa Akurugu,Defender,11,2.6567303052197593,0.00012054693070331798,0.0012353220830841505,0.3105846388995033,1.7289589121440636e-05
player_d37d00048e06,Maximilian Wöber,Defender,10,3.2932082215864895,0.00012048811460515124,1.6057032924519795e-05,0.25344558777673837,8.673651516839664e-08
player_7de3d6cd392b,De Vrij,Defender,10,3.248270991379207,0.00012029643936514012,8.538910777093384e-06,0.2460048426150121,7.524328104912653e-08
player_2ddf018d6c4e,Azmoun,Forward,9,2.3554873575853894,0.00012027106647404781,3.0975271960821824e-05,0.2555653376933719,3.8369746357021653e-07
player_3d145f182615,Sutormin,Midfielder,10,3.2021577291253265,0.00012003977480353148,7.841693968071139e-05,0.2782418184307819,8.354710948883411e-05
player_8451c34aa6ff,Matteo Dams,Midfielder,9,2.9749556390792518,0.00011995256867219006,1.795139854268362e-05,0.25755751315038977,8.565771457058434e-05
player_6a3682212263,Bruno Martins Indi,Defender,10,2.8996798599083835,0.00011994984862980673,2.193933350734466e-05,0.2579989842559675,1.0249810421836597e-07
player_c4ad0dff19ea,Ryan Hollingshead,Midfielder,8,2.905353369818225,0.00011979562536063747,1.9564387213470236e-05,0.266631675633119,8.826927569119422e-05
player_6b05d3304690,Pedraza,Midfielder,10,2.792118376891078,0.00011967612046560986,4.9917678810276906e-05,0.2610818450468971,6.991764309735213e-05
player_33fbbe0f3837,Lloyd Kelly,Defender,9,3.1550474882272574,0.0001196561063650754,2.28322360811561e-05,0.25502008032128515,9.381389443493525e-08
player_5860afa0ff65,Weligton,Forward,9,2.301596534258506,0.00011954365377918642,3.628894545343503e-05,0.2568088467614534,3.9630773548037713e-07
player_be04dd6830fb,Steven Defour,Midfielder,7,2.802867483881909,0.00011944242678149584,0.00023342912449693105,0.25987978002302087,0.00013841831511260464
player_3bddb43380ae,Arda Güler,Midfielder,10,2.5604842612745684,0.00011934277772605105,0.00015465133206248445,0.26411906154546044,3.7871382072098335e-05
player_2fcc2e3f349a,Sébastien Corchia,Defender,8,2.632479713671138,0.00011908250893852984,1.762755780126801e-05,0.22888037846361795,1.4352738819718828e-08
player_06d607c7ecf5,Oscar Bobb,Midfielder,8,2.2816569867064818,0.00011895075177530967,0.00012347286044315915,0.24682660188278166,4.135150475080841e-06
player_88fb980c8621,Enzo Fernández,Midfielder,9,3.0844729400227666,0.00011893420812164748,1.4028233792712749e-05,0.261906296320165,3.025496209104786e-05
player_1c3d6bf773d2,Romeo Vermant,Midfielder,9,1.7606168207245116,0.0001188266453564301,0.0005013473549064906,0.2534613945366097,3.231455012102406e-05
player_130f78d680e6,Kamil Grabara,Goalkeeper,8,1.9875939316903657,0.0001187248906904503,0.0019027353352704176,0.2389042384339545,8.893104169448879e-07
player_48073418e347,Jović,Forward,9,1.794654513712175,0.00011864901759260304,0.0001638492338622839,0.23795304174717488,1.3687626673165174e-08
player_d40c5d1d21ba,Adrian Fein,Midfielder,10,2.304230102218085,0.00011855497908467658,0.0004262248189619974,0.270915272315179,5.188404662616569e-05
player_4b27e7efd85c,Marco Modolo,Defender,8,2.78129133089469,0.00011854652507181808,3.332202006528238e-05,0.23979230587679962,3.6361529458681943e-08
player_1fe9e32211a3,Rakip,Midfielder,9,2.4889388531929084,0.00011843470870913223,5.604027441321465e-05,0.25111220958971825,1.4599446223932066e-05
player_284ff7ec3eff,Erick Cabaco,Defender,8,2.264516291771282,0.00011837958004743898,2.3452971306577566e-05,0.2243196997295358,9.33859804086443e-09
player_399d4add491e,Omar Faraj,Forward,8,1.4244825251600906,0.0001183540511288422,0.00036073530639340885,0.2445982545892266,4.728181661730704e-07
player_eff463ee66e0,Giampaolo Pazzini,Forward,8,2.4273547342567188,0.0001183015063449387,2.3012588642612778e-05,0.268996558114906,5.994814302530346e-07
player_93ea82d4ea6b,Serdar Saatçı,Defender,8,2.53451993920803,0.00011828959000173848,8.286476325201512e-05,0.25033879512135027,7.359158437152428e-08
player_8e57beea2c07,Steven Berghuis,Forward,10,2.2943520350510958,0.00011827674728691746,0.00020701518507008362,0.27095139675978397,7.070870120598086e-06
player_e5cecdcca45b,Alex Valle,Defender,8,2.5057019634042508,0.00011826322713172273,9.719962172268518e-05,0.25630676084762866,1.0601882016039143e-07
player_e54376c39664,Fábio Vieira,Midfielder,9,1.5184040270268593,0.00011817274539223228,0.00023388468289856488,0.25494009158772973,1.8855877777811482e-06
player_9df91c0608a4,Dimitrije Kamenovi?,Defender,10,2.87848474497753,0.00011815058728542979,3.815144741517976e-05,0.2575085540489165,6.690152548962692e-08
player_9181f895c607,Sebastiaan Bornauw,Defender,9,3.1684732064699244,0.00011813147908248912,0.00011880231223291462,0.2586064269805918,4.2171470707958225e-07
player_1514a6806671,De Bruyne,Midfielder,10,2.415854397955471,0.00011811360378892423,0.0003865157856310868,0.2773872090642277,0.0009526958181152131
