player_id,degree,strength,pagerank,eigenvector,betweenness
player_03284959d14d,7,2.4116717555663794,4.524179037427994e-06,0.0,5.37471249680552e-05
player_e068b2015ff1,17,7.2822095218072445,1.080185993439547e-05,0.0,9.460984751682426e-05
player_c6b36ffbca41,5,1.6844103252938234,3.978085026512347e-06,0.0,1.8394880313484964e-05
player_b560a1385e0e,21,18.624687770873074,1.0407615549529102e-05,0.0,1.3310333077774937e-06
player_9801a71c66f4,25,19.735038006707185,1.2227021842012987e-05,0.0,9.663301814464604e-05
player_afada551822d,13,4.432601368140356,8.097191787953087e-06,0.0,0.011828041144901609
player_36fd83ee5791,5,2.748651399694273,4.0949879241663145e-06,0.0,3.9930999233324814e-07
player_9612786ef3bc,23,10.783105188281722,1.245125819442481e-05,0.0,0.0009812111338274128
player_13ee72f91dcb,5,2.445324529171588,3.687801601748567e-06,0.0,1.03554391345089e-05
player_30d1864c2ce8,18,6.75104379967719,1.0463513318809847e-05,0.0,0.0047354970610784565
player_c39471220d1b,78,30.23167752555745,4.179231899920969e-05,0.0,0.01730598858505835
player_337b6fc1d6d8,40,14.697070857015063,2.116193250377955e-05,0.0,0.006688628716244995
player_541880709b07,12,3.2800981410950083,5.377372932933033e-06,0.0,0.0014934459919925035
player_1b422a4a4950,16,5.806529439064747,8.967501039961794e-06,0.0,0.010645098602947439
player_86492dee1e6f,14,7.933262640176398,9.6802530772633e-06,0.0,0.0004096121901354459
player_8f30574fdf94,64,25.240306694688464,3.426010303556766e-05,0.0,0.010301878354203936
player_48cbadc9e444,10,4.4181037119716065,6.075743487079958e-06,0.0,0.0005957705085612062
player_74a0a808dc50,76,29.988255738286284,4.4345697505261756e-05,0.0,0.008911773788227276
player_a055d3e58c07,77,40.06185467684503,4.1117176540186705e-05,0.0,0.036618616364255896
player_5e4cf53ac13a,30,12.305073667506882,1.707478928693982e-05,0.0,0.001527121134679274
player_999d89d1817f,42,17.53567917270429,1.9944294307292788e-05,0.0,0.010790740267484453
player_69a0717472db,40,14.883355126539637,2.2466579012705103e-05,0.0,0.0017925824175824175
player_207e1b5caf22,57,21.20175463730367,3.053377817512277e-05,0.0,0.013264545531987392
player_8e71804d6d1e,11,4.285434405967029,5.9834104867278515e-06,0.0,0.00015405379504216713
player_5b0c6b0eeeda,86,34.80378978377917,4.5804551121569175e-05,0.0,0.043160724933980744
player_12c1956cdcc9,20,8.130091666367619,1.2049435467741974e-05,0.0,0.00011729065508135275
player_fa4652b1f093,65,28.720396995358158,3.470450655366371e-05,0.0,0.005738137831161087
player_907c0a2e7260,61,26.86083978767806,3.3743504818208786e-05,0.0,0.002637628844024193
player_9ebc3b039b42,27,10.72705730182351,1.4218765026565318e-05,0.0,0.015304753386148734
player_b2293dff6561,105,41.38792976959672,5.886340413333575e-05,0.0,0.018664547661640683
player_df4f9eda9c89,48,16.815973529078477,2.4945676058399285e-05,0.0,0.014567121347644603
player_8ecc3aa3b0c4,90,37.076878757887805,5.114096104421544e-05,0.0,0.017136015631655167
player_1514a6806671,5,2.0274949516563856,3.741952217931671e-06,0.0,9.817701678166794e-05
player_65427144bb2d,11,3.794443203836864,5.656466621232303e-06,0.0,0.0009118909191583609
player_7cd7045244de,5,1.669264683715527,3.1290235714787143e-06,0.0,0.0032824878609762327
player_e0de73138704,70,26.699344259610374,3.710691307086367e-05,0.0,0.013908685790953232
player_320b3a59a649,88,35.45168431497325,4.793864929878806e-05,0.0,0.0483451529091064
player_f9d640dd03c3,6,3.1072341051731223,4.389517441307737e-06,0.0,0.0
player_83fdf95f0e9e,13,5.097092152709388,7.304323320294951e-06,0.0,0.00025622391174716754
player_c66249dd1152,6,1.8951425845138699,3.402068380927922e-06,0.0,0.004360198909617514
player_8627870878f5,47,17.18949200480796,2.6273380183793417e-05,0.0,0.02345722591362126
player_e08918181420,6,2.4609378468155994,4.4319987971044526e-06,0.0,9.077647159042508e-05
player_bafff1df7d91,10,3.7693132781982506,6.05324261548045e-06,0.0,1.685088167646307e-05
player_56bc9124b215,5,1.6274504769966522,3.125578009336618e-06,0.0,1.296426441775279e-05
player_bfb0c8f945ee,26,10.05394628880164,1.4816285984253596e-05,0.0,0.0011836612999403695
player_3c831b876181,19,7.8417481511660885,1.0543434326392292e-05,0.0,0.00038235262799216286
player_d8dbed86e211,62,25.349480373178466,3.542062576182533e-05,0.0,0.01606000830564784
player_223a9432b6ba,38,13.170640858109769,2.068374385050789e-05,0.0,0.00778252512990885
player_d5f3e3f0308c,62,26.044972469508725,3.283498825154399e-05,0.0,0.012494276556776556
