player_id,player_name,season,position_group,matches_played,minutes_played,goals,assists,shots,shots_on_target,passes_completed,passes_attempted,tackles,interceptions,fouls_committed,yellow_cards,red_cards,minutes_per_match,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_completed_per90,passes_attempted_per90,tackles_per90,interceptions_per90,fouls_committed_per90,cards_per90,shot_accuracy,pass_accuracy,goal_conversion_rate,defensive_actions_per90,discipline_points_per90
player_fab2cb4b1a52,Gravenberch,2021-2022,Midfielder,8.0,703.0,0.0,1.0,9.0,5.0,342.0,386.0,4.0,30.0,17.0,0.0,1.0,87.875,0.0,0.12802275960170698,1.1522048364153628,0.6401137980085349,43.78378378378378,49.41678520625889,0.5120910384068279,3.840682788051209,2.1763869132290186,0.12802275960170698,0.5555555555555556,0.8860103626943006,0.0,4.352773826458037,2.9445234708392602
player_d9313455db66,Kimmich,2021-2022,Midfielder,8.0,702.0,0.0,0.0,8.0,2.0,616.0,688.0,15.0,41.0,3.0,0.0,1.0,87.75,0.0,0.0,1.0256410256410255,0.2564102564102564,78.97435897435898,88.2051282051282,1.9230769230769231,5.256410256410256,0.38461538461538464,0.1282051282051282,0.25,0.8953488372093024,0.0,7.17948717948718,1.1538461538461537
player_223a9432b6ba,Marcos Llorente,2021-2022,Unknown,9.0,700.0,0.0,0.0,2.0,1.0,212.0,249.0,6.0,37.0,13.0,0.0,3.0,77.77777777777777,0.0,0.0,0.2571428571428571,0.12857142857142856,27.257142857142856,32.01428571428571,0.7714285714285715,4.757142857142857,1.6714285714285715,0.38571428571428573,0.5,0.8514056224899599,0.0,5.5285714285714285,3.9857142857142858
player_89bae2db9564,Azpilicueta,2021-2022,Defender,9.0,679.0,1.0,1.0,3.0,3.0,434.0,491.0,6.0,26.0,9.0,0.0,1.0,75.44444444444444,0.1325478645066274,0.1325478645066274,0.39764359351988215,0.39764359351988215,57.52577319587629,65.08100147275405,0.7952871870397643,3.4462444771723124,1.1929307805596465,0.1325478645066274,1.0,0.8839103869653768,0.3333333333333333,4.241531664212077,1.988217967599411
player_172522ec1028,David,2021-2022,Forward,8.0,679.0,3.0,0.0,12.0,5.0,122.0,148.0,1.0,11.0,4.0,0.0,0.0,84.875,0.39764359351988215,0.0,1.5905743740795286,0.6627393225331369,16.17083946980854,19.617083946980856,0.1325478645066274,1.4580265095729013,0.5301914580265096,0.0,0.4166666666666667,0.8243243243243243,0.25,1.5905743740795286,0.5301914580265096
player_7abaa6656a44,Mbappé,2021-2022,Forward,8.0,673.0,6.0,4.0,27.0,16.0,220.0,257.0,1.0,10.0,3.0,0.0,1.0,84.125,0.8023774145616642,0.5349182763744428,3.610698365527489,2.139673105497771,29.420505200594352,34.36849925705795,0.1337295690936107,1.337295690936107,0.4011887072808321,0.1337295690936107,0.5925925925925926,0.8560311284046692,0.2222222222222222,1.4710252600297178,1.2035661218424962
player_91c666f31606,Havertz,2021-2022,Midfielder,9.0,672.0,3.0,0.0,26.0,11.0,210.0,248.0,3.0,7.0,12.0,0.0,1.0,74.66666666666667,0.4017857142857143,0.0,3.482142857142857,1.4732142857142858,28.125,33.214285714285715,0.4017857142857143,0.9375,1.6071428571428572,0.13392857142857142,0.4230769230769231,0.8467741935483871,0.11538461538461539,1.3392857142857142,2.4107142857142856
player_d1fb83c4c01e,Camara,2021-2022,Midfielder,8.0,672.0,0.0,0.0,3.0,0.0,325.0,369.0,14.0,41.0,14.0,0.0,2.0,84.0,0.0,0.0,0.4017857142857143,0.0,43.526785714285715,49.419642857142854,1.875,5.491071428571429,1.875,0.26785714285714285,0.0,0.8807588075880759,0.0,7.366071428571429,3.482142857142857
player_91c2dd859c73,Haller,2021-2022,Forward,8.0,668.0,11.0,1.0,24.0,15.0,134.0,162.0,8.0,10.0,17.0,0.0,1.0,83.5,1.4820359281437125,0.1347305389221557,3.2335329341317367,2.0209580838323356,18.05389221556886,21.82634730538922,1.0778443113772456,1.347305389221557,2.2904191616766467,0.1347305389221557,0.625,0.8271604938271605,0.4583333333333333,2.4251497005988023,3.0988023952095807
player_519c604b72c0,Bastoni,2021-2022,Unknown,8.0,666.0,0.0,0.0,1.0,0.0,387.0,432.0,7.0,46.0,11.0,0.0,2.0,83.25,0.0,0.0,0.13513513513513514,0.0,52.2972972972973,58.37837837837838,0.9459459459459459,6.216216216216216,1.4864864864864864,0.2702702702702703,0.0,0.8958333333333334,0.0,7.162162162162162,3.108108108108108
player_15ee9f0a5ec3,Koke,2021-2022,Unknown,9.0,665.0,0.0,1.0,3.0,0.0,252.0,308.0,11.0,30.0,7.0,0.0,1.0,73.88888888888889,0.0,0.13533834586466165,0.40601503759398494,0.0,34.10526315789474,41.68421052631579,1.4887218045112782,4.06015037593985,0.9473684210526315,0.13533834586466165,0.0,0.8181818181818182,0.0,5.548872180451128,1.7593984962406015
player_36a4e89e3c21,Rúben Dias,2021-2022,Unknown,8.0,664.0,0.0,0.0,4.0,1.0,431.0,464.0,11.0,45.0,6.0,0.0,0.0,83.0,0.0,0.0,0.5421686746987951,0.1355421686746988,58.41867469879518,62.89156626506024,1.4909638554216869,6.099397590361446,0.8132530120481928,0.0,0.25,0.9288793103448276,0.0,7.590361445783133,0.8132530120481928
player_bc516ca0df39,Mazraoui,2021-2022,Defender,8.0,661.0,0.0,2.0,9.0,3.0,338.0,385.0,16.0,40.0,9.0,0.0,1.0,82.625,0.0,0.2723146747352496,1.2254160363086233,0.4084720121028744,46.021180030257185,52.420574886535555,2.178517397881997,5.446293494704992,1.2254160363086233,0.1361573373676248,0.3333333333333333,0.8779220779220779,0.0,7.624810892586989,2.042360060514372
player_64fbaa5fd4f2,Gündoğan,2021-2022,Midfielder,10.0,660.0,0.0,2.0,14.0,2.0,367.0,406.0,6.0,13.0,4.0,0.0,1.0,66.0,0.0,0.2727272727272727,1.9090909090909092,0.2727272727272727,50.04545454545455,55.36363636363637,0.8181818181818182,1.7727272727272727,0.5454545454545454,0.13636363636363635,0.14285714285714285,0.9039408866995073,0.0,2.590909090909091,1.3636363636363635
player_75be7f5ad3be,Upamecano,2021-2022,Defender,8.0,660.0,0.0,0.0,2.0,0.0,519.0,562.0,4.0,46.0,10.0,0.0,3.0,82.5,0.0,0.0,0.2727272727272727,0.0,70.77272727272727,76.63636363636364,0.5454545454545454,6.2727272727272725,1.3636363636363635,0.4090909090909091,0.0,0.9234875444839857,0.0,6.818181818181818,3.8181818181818183
player_8fd319af1794,Foden,2021-2022,Midfielder,11.0,658.0,3.0,2.0,22.0,9.0,238.0,287.0,5.0,10.0,5.0,0.0,1.0,59.81818181818182,0.41033434650455924,0.2735562310030395,3.0091185410334345,1.2310030395136777,32.5531914893617,39.255319148936174,0.6838905775075987,1.3677811550151975,0.6838905775075987,0.13677811550151975,0.4090909090909091,0.8292682926829268,0.13636363636363635,2.0516717325227964,1.5045592705167172
player_9966aafd6e7f,Seiwald,2021-2022,Midfielder,8.0,649.0,0.0,1.0,4.0,3.0,190.0,258.0,18.0,44.0,19.0,0.0,2.0,81.125,0.0,0.1386748844375963,0.5546995377503852,0.41602465331278893,26.348228043143298,35.77812018489985,2.4961479198767336,6.101694915254237,2.6348228043143296,0.2773497688751926,0.75,0.7364341085271318,0.0,8.59784283513097,4.298921417565485
player_e5d22461a071,Estupiñán,2021-2022,Defender,10.0,645.0,0.0,0.0,1.0,0.0,229.0,282.0,8.0,52.0,7.0,0.0,2.0,64.5,0.0,0.0,0.13953488372093023,0.0,31.953488372093023,39.348837209302324,1.1162790697674418,7.255813953488372,0.9767441860465116,0.27906976744186046,0.0,0.8120567375886525,0.0,8.372093023255815,2.6511627906976742
player_a6251e42140d,Stones,2021-2022,Defender,8.0,637.0,0.0,0.0,6.0,1.0,523.0,545.0,1.0,33.0,3.0,0.0,1.0,79.625,0.0,0.0,0.847723704866562,0.141287284144427,73.89324960753532,77.00156985871271,0.141287284144427,4.662480376766091,0.423861852433281,0.141287284144427,0.16666666666666666,0.9596330275229358,0.0,4.803767660910518,1.271585557299843
player_b8f1d07f7b21,Brozović,2021-2022,Midfielder,8.0,635.0,1.0,0.0,11.0,1.0,506.0,559.0,15.0,38.0,5.0,0.0,0.0,79.375,0.14173228346456693,0.0,1.5590551181102361,0.14173228346456693,71.71653543307086,79.22834645669292,2.125984251968504,5.3858267716535435,0.7086614173228346,0.0,0.09090909090909091,0.9051878354203936,0.09090909090909091,7.511811023622047,0.7086614173228346
player_52857288552a,Coman,2021-2022,Forward,9.0,632.0,2.0,3.0,20.0,6.0,271.0,329.0,2.0,14.0,6.0,0.0,1.0,70.22222222222223,0.2848101265822785,0.4272151898734177,2.848101265822785,0.8544303797468354,38.59177215189873,46.85126582278481,0.2848101265822785,1.9936708860759493,0.8544303797468354,0.14240506329113925,0.3,0.8237082066869301,0.1,2.278481012658228,1.7088607594936709
player_1463ccd2104e,Messi,2021-2022,Forward,7.0,630.0,5.0,0.0,26.0,10.0,385.0,428.0,2.0,7.0,3.0,0.0,1.0,90.0,0.7142857142857143,0.0,3.7142857142857144,1.4285714285714286,55.0,61.142857142857146,0.2857142857142857,1.0,0.42857142857142855,0.14285714285714285,0.38461538461538464,0.8995327102803738,0.19230769230769232,1.2857142857142858,1.2857142857142858
player_576e6b3da6fa,Tadić,2021-2022,Forward,7.0,630.0,2.0,2.0,12.0,3.0,231.0,303.0,2.0,12.0,11.0,0.0,0.0,90.0,0.2857142857142857,0.2857142857142857,1.7142857142857142,0.42857142857142855,33.0,43.285714285714285,0.2857142857142857,1.7142857142857142,1.5714285714285714,0.0,0.25,0.7623762376237624,0.16666666666666666,2.0,1.5714285714285714
