match_id,season,date,home_team_id,away_team_id,stadium,city,country,referee,home_score,away_score,possession_home,possession_away
m_188,2016-2017,22-02-2017,b2118d2ca017,684362f02c12,Ramon Sanchez Pizjuan,Sevilla,España,Clément Turpin,2,1,0.72,0.28
m_189,2016-2017,14-03-2017,684362f02c12,b2118d2ca017,King Power Stadium,Leicester,Inglaterra,Daniele Orsato,2,0,0.29,0.71
m_190,2016-2017,11-04-2017,fdb4b66db097,550d05ab240e,Juventus Stadium,Turin,Italia,Szymon Marciniak,3,0,0.32,0.68
m_191,2016-2017,19-04-2017,550d05ab240e,fdb4b66db097,Camp Nou,Barcelona,España,Björn Kuipers,0,0,0.65,0.35
m_192,2016-2017,11-04-2017,9457f1ba26ee,d6a297c6193f,Signal Iduna Park,Dortmund,Alemania,,2,3,0.35,0.65
m_193,2016-2017,19-04-2017,d6a297c6193f,9457f1ba26ee,Stade Louis II,Monaco,Monaco,Damir Skomina,3,1,0.3,0.7
m_194,2016-2017,12-04-2017,216584413ea9,684362f02c12,Vicente Calderon,Madrid,España,Jonas Eriksson,1,0,0.68,0.32
m_195,2016-2017,18-04-2017,684362f02c12,216584413ea9,King Power Stadium,Leicester,Inglaterra,Gianluca Rocchi,1,1,0.56,0.44
m_196,2016-2017,12-04-2017,240dd2121e44,93330b415214,Allianz Arena,Munich,Alemania,Nicola Rizzoli,1,2,0.48,0.52
m_197,2016-2017,18-04-2017,93330b415214,240dd2121e44,Santiago Bernabeu,Madrid,España,Viktor Kassai,4,2,0.48,0.52
m_198,2016-2017,02-05-2017,93330b415214,216584413ea9,Santiago Bernabeu,Madrid,España,Martin Atkinson,3,0,0.62,0.38
m_199,2016-2017,10-05-2017,216584413ea9,93330b415214,Vicente Calderon,Madrid,España,Cüneyt Çakır,2,1,0.36,0.64
m_200,2016-2017,03-05-2017,d6a297c6193f,fdb4b66db097,Stade Louis II,Monaco,Monaco,Antonio Mateu Lahoz,0,2,0.5,0.5
m_201,2016-2017,09-05-2017,fdb4b66db097,d6a297c6193f,Juventus Stadium,Turin,Italia,Björn Kuipers,2,1,0.52,0.48
m_202,2016-2017,03-06-2017,fdb4b66db097,93330b415214,Millennium Stadium,Cardiff,Gales,Felix Brych,1,4,0.44,0.56
m_203,2017-2018,13-02-2018,fdb4b66db097,6edafb11d82f,Allianz Stadium,Turin,Italia,Felix Brych,2,2,0.34,0.66
m_204,2017-2018,07-03-2018,6edafb11d82f,fdb4b66db097,Wembley,Londres,Inglaterra,Szymon Marciniak,1,2,0.54,0.46
m_205,2017-2018,13-02-2018,aea93afdf4be,ebf2d2f5d61d,St. Jakob-Park,Basilea,Suiza,Jonas Eriksson,0,4,0.26,0.74
m_206,2017-2018,07-03-2018,ebf2d2f5d61d,aea93afdf4be,Etihad Stadium,Manchester,Inglaterra,Pavel Královec,1,2,0.78,0.22
m_207,2017-2018,14-02-2018,8493f398f200,afce84ff2264,Estadio do Dragao,Porto,Portugal,Daniele Orsato,0,5,0.45,0.55
m_208,2017-2018,06-03-2018,afce84ff2264,8493f398f200,Anfield,Liverpool,Inglaterra,Felix Zwayer,0,0,0.66,0.34
m_209,2017-2018,14-02-2018,93330b415214,bdec8a408440,Santiago Bernabeu,Madrid,España,Gianluca Rocchi,3,1,0.5,0.5
m_210,2017-2018,06-03-2018,bdec8a408440,93330b415214,Parc des Princes,Paris,Francia,Felix Brych,1,2,0.5,0.5
m_211,2017-2018,20-02-2018,8056df088208,550d05ab240e,Stamford Bridge,Londres,Inglaterra,Cüneyt Çakır,1,1,0.27,0.73
m_212,2017-2018,14-03-2018,550d05ab240e,8056df088208,Camp Nou,Barcelona,España,Damir Skomina,3,0,0.56,0.44
m_213,2017-2018,20-02-2018,240dd2121e44,97518921fea5,Allianz Arena,Munich,Alemania,Ovidiu Haţegan,5,0,0.69,0.31
m_214,2017-2018,14-03-2018,97518921fea5,240dd2121e44,Vodafone Park,Estambul,Turquia,Michael Oliver,1,3,0.49,0.51
m_215,2017-2018,21-02-2018,0fe76b7fe2ce,e82fd46b0550,Metalist Stadium,Kharkiv,Ucrania,William Collum,2,1,0.52,0.48
m_216,2017-2018,13-03-2018,e82fd46b0550,0fe76b7fe2ce,Stadio Olimpico,Roma,Italia,Alberto Undiano Mallenco,1,0,0.37,0.63
m_217,2017-2018,21-02-2018,b2118d2ca017,9ff48521032a,Ramon Sanchez Pizjuan,Sevilla,España,,0,0,0.57,0.43
m_218,2017-2018,13-03-2018,9ff48521032a,b2118d2ca017,Old Trafford,Manchester,Inglaterra,,1,2,0.51,0.49
m_219,2017-2018,03-04-2018,fdb4b66db097,93330b415214,Allianz Stadium,Turin,Italia,Cüneyt Çakır,0,3,0.44,0.56
m_220,2017-2018,11-04-2018,93330b415214,fdb4b66db097,Santiago Bernabeu,Madrid,España,Michael Oliver,1,3,0.62,0.38
m_221,2017-2018,03-04-2018,b2118d2ca017,240dd2121e44,Ramon Sanchez Pizjuan,Sevilla,España,Daniele Orsato,1,2,0.42,0.58
m_222,2017-2018,11-04-2018,240dd2121e44,b2118d2ca017,Allianz Arena,Munich,Alemania,William Collum,0,0,0.5,0.5
m_223,2017-2018,04-04-2018,550d05ab240e,e82fd46b0550,Camp Nou,Barcelona,España,Danny Makkelie,4,1,0.59,0.41
m_224,2017-2018,10-04-2018,e82fd46b0550,550d05ab240e,Stadio Olimpico,Roma,Italia,Clément Turpin,3,0,0.43,0.57
m_225,2017-2018,04-04-2018,afce84ff2264,ebf2d2f5d61d,Anfield,Liverpool,Inglaterra,Felix Brych,3,0,0.34,0.66
m_226,2017-2018,10-04-2018,ebf2d2f5d61d,afce84ff2264,Etihad Stadium,Manchester,Inglaterra,Antonio Mateu Lahoz,1,2,0.68,0.32
m_227,2017-2018,24-04-2018,afce84ff2264,e82fd46b0550,Anfield,Liverpool,Inglaterra,Felix Brych,5,2,0.49,0.51
m_228,2017-2018,02-05-2018,e82fd46b0550,afce84ff2264,Stadio Olimpico,Roma,Italia,Damir Skomina,4,2,0.6,0.4
m_229,2017-2018,25-04-2018,240dd2121e44,93330b415214,Allianz Arena,Munich,Alemania,Björn Kuipers,1,2,0.6,0.4
m_230,2017-2018,01-05-2018,93330b415214,240dd2121e44,Santiago Bernabeu,Madrid,España,Cüneyt Çakır,2,2,0.4,0.6
m_231,2017-2018,26-05-2018,93330b415214,afce84ff2264,NSC Olimpiyskiy,Kiev,Ucrania,Milorad Mažić,3,1,0.66,0.34
m_232,2018-2019,12-02-2019,9ff48521032a,bdec8a408440,Old Trafford,Manchester,Inglaterra,,0,2,0.32,0.68
m_233,2018-2019,06-03-2019,bdec8a408440,9ff48521032a,Parc des Princes,Paris,Francia,,1,3,0.28,0.72
m_234,2018-2019,12-02-2019,e82fd46b0550,8493f398f200,Stadio Olimpico,Roma,Italia,Danny Makkelie,2,1,0.43,0.57
m_235,2018-2019,06-03-2019,8493f398f200,e82fd46b0550,Estadio do Dragao,Porto,Portugal,Cüneyt Çakır,3,1,0.59,0.41
m_236,2018-2019,13-02-2019,3eb7106c3477,93330b415214,Johan Cruyff Arena,Amsterdam,Paises Bajos,Damir Skomina,1,2,0.5,0.5
m_237,2018-2019,05-03-2019,93330b415214,3eb7106c3477,Santiago Bernabeu,Madrid,España,Felix Brych,1,4,0.57,0.43
m_238,2018-2019,13-02-2019,6edafb11d82f,9457f1ba26ee,Wembley,Londres,Inglaterra,Antonio Mateu Lahoz,3,0,0.53,0.47
m_239,2018-2019,05-03-2019,9457f1ba26ee,6edafb11d82f,Signal Iduna Park,Dortmund,Alemania,Danny Makkelie,0,1,0.64,0.36
m_240,2018-2019,19-02-2019,debecab907cc,550d05ab240e,Groupama Stadium,Lyon,Francia,Cüneyt Çakır,0,0,0.37,0.63
m_241,2018-2019,13-03-2019,550d05ab240e,debecab907cc,Camp Nou,Barcelona,España,Szymon Marciniak,5,1,0.55,0.45
m_242,2018-2019,19-02-2019,afce84ff2264,240dd2121e44,Anfield,Liverpool,Inglaterra,Gianluca Rocchi,0,0,0.49,0.51
m_243,2018-2019,13-03-2019,240dd2121e44,afce84ff2264,Allianz Arena,Munich,Alemania,Daniele Orsato,1,3,0.58,0.42
m_244,2018-2019,20-02-2019,216584413ea9,fdb4b66db097,Wanda Metropolitano,Madrid,España,Felix Zwayer,2,0,0.37,0.63
m_245,2018-2019,12-03-2019,fdb4b66db097,216584413ea9,Juventus Stadium,Turin,Italia,Björn Kuipers,3,0,0.62,0.38
m_246,2018-2019,20-02-2019,09231e49e8f9,ebf2d2f5d61d,Veltins-Arena,Gelsenkirchen,Alemania,Carlos del Cerro Grande,2,3,0.34,0.66
m_247,2018-2019,12-03-2019,ebf2d2f5d61d,09231e49e8f9,Etihad Stadium,Manchester,Inglaterra,Clément Turpin,7,0,0.72,0.28
m_248,2018-2019,09-04-2019,afce84ff2264,8493f398f200,Anfield,Liverpool,Inglaterra,Antonio Mateu Lahoz,2,0,0.64,0.36
m_249,2018-2019,17-04-2019,8493f398f200,afce84ff2264,Estadio do Dragao,Porto,Portugal,Danny Makkelie,1,4,0.51,0.49
m_250,2018-2019,09-04-2019,6edafb11d82f,ebf2d2f5d61d,Tottenham Hotspur Stadium,Londres,Inglaterra,Björn Kuipers,1,0,0.41,0.59
m_251,2018-2019,17-04-2019,ebf2d2f5d61d,6edafb11d82f,Etihad Stadium,Manchester,Inglaterra,Cüneyt Çakır,4,3,0.66,0.34
m_252,2018-2019,10-04-2019,3eb7106c3477,fdb4b66db097,Johan Cruyff Arena,Amsterdam,Paises Bajos,Carlos del Cerro Grande,1,1,0.61,0.39
m_253,2018-2019,16-04-2019,fdb4b66db097,3eb7106c3477,Juventus Stadium,Turin,Italia,Clément Turpin,1,2,0.51,0.49
m_254,2018-2019,10-04-2019,9ff48521032a,550d05ab240e,Old Trafford,Manchester,Inglaterra,,0,1,0.34,0.66
m_255,2018-2019,16-04-2019,550d05ab240e,9ff48521032a,Camp Nou,Barcelona,España,,3,0,0.66,0.34
m_256,2018-2019,30-04-2019,6edafb11d82f,3eb7106c3477,Tottenham Hotspur Stadium,Londres,Inglaterra,Antonio Mateu Lahoz,0,1,0.51,0.49
m_257,2018-2019,08-05-2019,3eb7106c3477,6edafb11d82f,Johan Cruyff Arena,Amsterdam,Paises Bajos,Felix Brych,2,3,0.4,0.6
m_258,2018-2019,01-05-2019,550d05ab240e,afce84ff2264,Camp Nou,Barcelona,España,Björn Kuipers,3,0,0.48,0.52
m_259,2018-2019,07-05-2019,afce84ff2264,550d05ab240e,Anfield,Liverpool,Inglaterra,Cüneyt Çakır,4,0,0.43,0.57
m_260,2018-2019,01-06-2019,6edafb11d82f,afce84ff2264,Wanda Metropolitano,Madrid,España,Damir Skomina,0,2,0.65,0.35
m_261,2019-2020,18-02-2020,216584413ea9,afce84ff2264,Wanda Metropolitano,Madrid,España,Szymon Marciniak,1,0,0.27,0.73
m_262,2019-2020,11-03-2020,afce84ff2264,216584413ea9,Anfield,Liverpool,Inglaterra,Danny Makkelie,2,3,0.71,0.29
m_263,2019-2020,19-02-2020,9457f1ba26ee,bdec8a408440,Signal Iduna Park,Dortmund,Alemania,,2,1,0.47,0.53
m_264,2019-2020,11-03-2020,bdec8a408440,9457f1ba26ee,Parc des Princes,Paris,Francia,Anthony Taylor,2,0,0.53,0.47
m_265,2019-2020,25-02-2020,93330b415214,ebf2d2f5d61d,Santiago Bernabeu,Madrid,España,,1,2,0.49,0.51
m_266,2019-2020,07-08-2020,ebf2d2f5d61d,93330b415214,Etihad Stadium,Manchester,Inglaterra,Felix Brych,2,1,0.55,0.45
m_267,2019-2020,25-02-2020,debecab907cc,fdb4b66db097,Groupama Stadium,Lyon,Francia,,1,0,0.36,0.64
m_268,2019-2020,07-08-2020,fdb4b66db097,debecab907cc,Allianz Stadium,Turin,Italia,Felix Zwayer,2,1,0.62,0.38
m_269,2019-2020,26-02-2020,6edafb11d82f,91a12d209484,Tottenham Hotspur Stadium,Londres,Inglaterra,,0,1,0.43,0.57
m_270,2019-2020,10-03-2020,91a12d209484,6edafb11d82f,Red Bull Arena,Leipzig,Alemania,Carlos del Cerro Grande,3,0,0.54,0.46
m_271,2019-2020,18-02-2020,e341c0b20802,bddfcdfa742c,San Siro,Milán,Italia,,4,1,0.51,0.49
m_272,2019-2020,10-03-2020,bddfcdfa742c,e341c0b20802,Mestalla,Valencia,España,Ovidiu Haţegan,3,4,0.59,0.41
m_273,2019-2020,19-02-2020,8056df088208,240dd2121e44,Stamford Bridge,Londres,Inglaterra,,0,3,0.37,0.63
m_274,2019-2020,08-08-2020,240dd2121e44,8056df088208,Allianz Arena,Munich,Alemania,Ovidiu Haţegan,4,1,0.63,0.37
m_275,2019-2020,19-02-2020,c600c031a1ea,550d05ab240e,San Paolo,Napoles,Italia,,1,1,0.33,0.67
m_276,2019-2020,08-08-2020,550d05ab240e,c600c031a1ea,Camp Nou,Barcelona,España,Cüneyt Çakır,3,1,0.51,0.49
m_277,2019-2020,12-08-2020,e341c0b20802,bdec8a408440,Estadio da Luz,Lisboa,Portugal,Anthony Taylor,1,2,0.37,0.63
m_278,2019-2020,13-08-2020,91a12d209484,216584413ea9,Estadio Jose Alvalade,Lisboa,Portugal,Szymon Marciniak,2,1,0.57,0.43
m_279,2019-2020,14-08-2020,550d05ab240e,240dd2121e44,Estadio da Luz,Lisboa,Portugal,Damir Skomina,2,8,0.51,0.49
m_280,2019-2020,15-08-2020,ebf2d2f5d61d,debecab907cc,Estadio Jose Alvalade,Lisboa,Portugal,Danny Makkelie,1,3,0.72,0.28
m_281,2019-2020,18-08-2020,91a12d209484,bdec8a408440,Estadio da Luz,Lisboa,Portugal,Björn Kuipers,0,3,0.42,0.58
m_282,2019-2020,19-08-2020,debecab907cc,240dd2121e44,Estadio Jose Alvalade,Lisboa,Portugal,Antonio Mateu Lahoz,0,3,0.34,0.66
m_283,2019-2020,23-08-2020,bdec8a408440,240dd2121e44,Estadio da Luz,Lisboa,Portugal,Daniele Orsato,0,1,0.62,0.38
m_284,2020-2021,16-02-2021,550d05ab240e,bdec8a408440,Camp Nou,Barcelona,España,Björn Kuipers,1,4,0.52,0.48
m_285,2020-2021,10-03-2021,bdec8a408440,550d05ab240e,Parc des Princes,Paris,Francia,Anthony Taylor,1,1,0.72,0.28
m_286,2020-2021,17-02-2021,8493f398f200,fdb4b66db097,Estadio do Dragao,Porto,Portugal,Carlos del Cerro Grande,2,1,0.35,0.65
m_287,2020-2021,09-03-2021,fdb4b66db097,8493f398f200,Allianz Stadium,Turin,Italia,Björn Kuipers,3,2,0.68,0.32
m_288,2020-2021,16-02-2021,91a12d209484,afce84ff2264,Puskas Arena,Budapest,Hungria,Slavko Vinčić,0,2,0.48,0.52
m_289,2020-2021,10-03-2021,afce84ff2264,91a12d209484,Anfield,Liverpool,Inglaterra,Clément Turpin,2,0,0.4,0.6
m_290,2020-2021,17-02-2021,b2118d2ca017,9457f1ba26ee,Ramon Sanchez Pizjuan,Sevilla,España,Danny Makkelie,2,3,0.66,0.34
m_291,2020-2021,09-03-2021,9457f1ba26ee,b2118d2ca017,Signal Iduna Park,Dortmund,Alemania,Cüneyt Çakır,2,2,0.31,0.69
m_292,2020-2021,23-02-2021,216584413ea9,8056df088208,Arena Nationala,Bucarest,Rumania,Felix Brych,0,1,0.37,0.63
m_293,2020-2021,17-03-2021,8056df088208,216584413ea9,Stamford Bridge,Londres,Inglaterra,Daniele Orsato,2,0,0.56,0.44
m_294,2020-2021,23-02-2021,84d0447bddc0,240dd2121e44,Stadio Olimpico,Roma,Italia,Orel Grinfeeld,1,4,0.44,0.56
m_295,2020-2021,17-03-2021,240dd2121e44,84d0447bddc0,Allianz Arena,Munich,Alemania,István Kovács,2,1,0.0,0.0
m_296,2020-2021,24-02-2021,e341c0b20802,93330b415214,Gewiss Stadium,Bergamo,Italia,Tobias Stieler,0,1,0.31,0.69
m_297,2020-2021,16-03-2021,93330b415214,e341c0b20802,Santiago Bernabeu,Madrid,España,Danny Makkelie,3,1,0.53,0.47
m_298,2020-2021,24-02-2021,900d891b5d20,ebf2d2f5d61d,Puskas Arena,Budapest,Hungria,Artur Soares Dias,0,2,0.39,0.61
m_299,2020-2021,16-03-2021,ebf2d2f5d61d,900d891b5d20,Etihad Stadium,Manchester,Inglaterra,Sergei Karasev,2,0,0.67,0.33
m_300,2020-2021,06-04-2021,93330b415214,afce84ff2264,Alfredo Di Stefano,Madrid,España,Felix Brych,3,1,0.46,0.54
m_301,2020-2021,14-04-2021,afce84ff2264,93330b415214,Anfield,Liverpool,Inglaterra,Björn Kuipers,0,0,0.56,0.44
m_302,2020-2021,06-04-2021,ebf2d2f5d61d,9457f1ba26ee,Etihad Stadium,Manchester,Inglaterra,Ovidiu Haţegan,2,1,0.62,0.38
m_303,2020-2021,14-04-2021,9457f1ba26ee,ebf2d2f5d61d,Signal Iduna Park,Dortmund,Alemania,Carlos del Cerro Grande,1,2,0.38,0.62
m_304,2020-2021,07-04-2021,240dd2121e44,bdec8a408440,Allianz Arena,Munich,Alemania,Antonio Mateu Lahoz,2,3,0.64,0.36
m_305,2020-2021,13-04-2021,bdec8a408440,240dd2121e44,Parc des Princes,Paris,Francia,Daniele Orsato,0,1,0.56,0.44
m_306,2020-2021,07-04-2021,8493f398f200,8056df088208,Ramon Sanchez Pizjuan,Sevilla,España,Slavko Vinčić,0,2,0.4,0.6
m_307,2020-2021,13-04-2021,8056df088208,8493f398f200,Ramon Sanchez Pizjuan,Sevilla,España,Clément Turpin,0,1,0.46,0.54
m_308,2020-2021,27-04-2021,93330b415214,8056df088208,Alfredo Di Stefano,Madrid,España,Danny Makkelie,1,1,0.51,0.49
m_309,2020-2021,05-05-2021,8056df088208,93330b415214,Stamford Bridge,Londres,Inglaterra,Daniele Orsato,2,0,0.32,0.68
m_310,2020-2021,28-04-2021,bdec8a408440,ebf2d2f5d61d,Parc des Princes,Paris,Francia,Felix Brych,1,2,0.59,0.41
m_311,2020-2021,04-05-2021,ebf2d2f5d61d,bdec8a408440,Etihad Stadium,Manchester,Inglaterra,Björn Kuipers,2,0,0.44,0.56
m_312,2020-2021,29-05-2021,ebf2d2f5d61d,8056df088208,Estadio do Dragao,Porto,Portugal,Antonio Mateu Lahoz,0,1,0.6,0.4
m_313,2021-2022,15-02-2022,bdec8a408440,93330b415214,Parc des Princes,Paris,Francia,Daniele Orsato,1,0,0.43,0.57
m_314,2021-2022,09-03-2022,93330b415214,bdec8a408440,Santiago Bernabeu,Madrid,España,Danny Makkelie,3,1,0.44,0.56
m_315,2021-2022,15-02-2022,49a73cc8acd2,ebf2d2f5d61d,Estadio Jose Alvalade,Lisboa,Portugal,Srdjan Jovanović,0,5,0.36,0.64
m_316,2021-2022,09-03-2022,ebf2d2f5d61d,49a73cc8acd2,Etihad Stadium,Manchester,Inglaterra,Umut Meler,0,0,0.68,0.32
m_317,2021-2022,16-02-2022,db41658ae019,afce84ff2264,San Siro,Milán,Italia,Szymon Marciniak,0,2,0.46,0.54
m_318,2021-2022,08-03-2022,afce84ff2264,db41658ae019,Anfield,Liverpool,Inglaterra,Antonio Mateu Lahoz,0,1,0.62,0.38
m_319,2021-2022,16-02-2022,ea6515eca27a,240dd2121e44,Red Bull Arena,Salzburgo,Austria,Michael Oliver,1,1,0.28,0.72
m_320,2021-2022,08-03-2022,240dd2121e44,ea6515eca27a,Allianz Arena,Munich,Alemania,Clément Turpin,7,1,0.72,0.28
m_321,2021-2022,22-02-2022,8056df088208,c56e94a98504,Stamford Bridge,Londres,Inglaterra,Jesús Gil Manzano,2,0,0.51,0.49
m_322,2021-2022,16-03-2022,c56e94a98504,8056df088208,Stade Pierre-Mauroy,Lille,Francia,Davide Massa,1,2,0.44,0.56
m_323,2021-2022,22-02-2022,27ac674b21d2,fdb4b66db097,Estadio de la Ceramica,Villarreal,España,Daniel Siebert,1,1,0.54,0.46
m_324,2021-2022,16-03-2022,fdb4b66db097,27ac674b21d2,Allianz Stadium,Turin,Italia,Szymon Marciniak,0,3,0.58,0.42
m_325,2021-2022,23-02-2022,216584413ea9,9ff48521032a,Wanda Metropolitano,Madrid,España,,1,1,0.37,0.63
m_326,2021-2022,15-03-2022,9ff48521032a,216584413ea9,Old Trafford,Manchester,Inglaterra,,0,1,0.6,0.4
m_327,2021-2022,23-02-2022,e4bbc3bef62e,3eb7106c3477,Estadio da Luz,Lisboa,Portugal,Slavko Vinčić,2,2,0.0,0.0
m_328,2021-2022,15-03-2022,3eb7106c3477,e4bbc3bef62e,Johan Cruyff Arena,Amsterdam,Paises Bajos,Carlos del Cerro Grande,0,1,0.69,0.31
m_329,2021-2022,05-04-2022,ebf2d2f5d61d,216584413ea9,Etihad Stadium,Manchester,Inglaterra,István Kovács,1,0,0.7,0.3
m_330,2021-2022,13-04-2022,216584413ea9,ebf2d2f5d61d,Wanda Metropolitano,Madrid,España,Daniel Siebert,0,0,0.4,0.6
m_331,2021-2022,05-04-2022,e4bbc3bef62e,afce84ff2264,Estadio da Luz,Lisboa,Portugal,Jesús Gil Manzano,1,3,0.34,0.66
m_332,2021-2022,13-04-2022,afce84ff2264,e4bbc3bef62e,Anfield,Liverpool,Inglaterra,Serdar Gözübüyük,3,3,0.66,0.34
m_333,2021-2022,06-04-2022,8056df088208,93330b415214,Stamford Bridge,Londres,Inglaterra,Clément Turpin,1,3,0.57,0.43
m_334,2021-2022,12-04-2022,93330b415214,8056df088208,Santiago Bernabeu,Madrid,España,Szymon Marciniak,2,3,0.43,0.57
m_335,2021-2022,06-04-2022,27ac674b21d2,240dd2121e44,Estadio de la Ceramica,Villarreal,España,Anthony Taylor,1,0,0.38,0.62
m_336,2021-2022,12-04-2022,240dd2121e44,27ac674b21d2,Allianz Arena,Munich,Alemania,Slavko Vinčić,1,1,0.68,0.32
m_337,2021-2022,26-04-2022,ebf2d2f5d61d,93330b415214,Etihad Stadium,Manchester,Inglaterra,István Kovács,4,3,0.6,0.4
m_338,2021-2022,04-05-2022,93330b415214,ebf2d2f5d61d,Santiago Bernabeu,Madrid,España,Daniele Orsato,3,1,0.44,0.56
m_339,2021-2022,27-04-2022,afce84ff2264,27ac674b21d2,Anfield,Liverpool,Inglaterra,Szymon Marciniak,2,0,0.73,0.27
m_340,2021-2022,03-05-2022,27ac674b21d2,afce84ff2264,Estadio de la Ceramica,Villarreal,España,Danny Makkelie,2,3,0.44,0.56
m_341,2021-2022,28-05-2022,afce84ff2264,93330b415214,Stade de France,Paris,Francia,Clément Turpin,0,1,0.54,0.46
m_342,2022-2023,14-02-2023,bdec8a408440,240dd2121e44,Parc des Princes,Paris,Francia,Michael Oliver,0,1,0.54,0.46
m_343,2022-2023,08-03-2023,240dd2121e44,bdec8a408440,Allianz Arena,Munich,Alemania,Daniele Orsato,2,0,0.45,0.55
m_344,2022-2023,14-02-2023,088d5f86b6f2,6edafb11d82f,San Siro,Milán,Italia,Sandro Schärer,1,0,0.47,0.53
m_345,2022-2023,08-03-2023,6edafb11d82f,088d5f86b6f2,Tottenham Hotspur Stadium,Londres,Inglaterra,Clément Turpin,0,0,0.54,0.46
m_346,2022-2023,15-02-2023,1775173b4ba8,e4bbc3bef62e,Jan Breydel Stadium,Brujas,Belgica,Davide Massa,0,2,0.45,0.55
m_347,2022-2023,07-03-2023,e4bbc3bef62e,1775173b4ba8,Estadio da Luz,Lisboa,Portugal,Umut Meler,5,1,0.6,0.4
m_348,2022-2023,15-02-2023,9457f1ba26ee,8056df088208,Signal Iduna Park,Dortmund,Alemania,Jesús Gil Manzano,1,0,0.48,0.52
m_349,2022-2023,07-03-2023,8056df088208,9457f1ba26ee,Stamford Bridge,Londres,Inglaterra,Danny Makkelie,2,0,0.4,0.6
m_350,2022-2023,21-02-2023,afce84ff2264,93330b415214,Anfield,Liverpool,Inglaterra,István Kovács,2,5,0.52,0.48
m_351,2022-2023,15-03-2023,93330b415214,afce84ff2264,Santiago Bernabeu,Madrid,España,Felix Zwayer,1,0,0.54,0.46
m_352,2022-2023,21-02-2023,48199c3e87ac,c600c031a1ea,Deutsche Bank Park,Frankfurt,Alemania,Artur Soares Dias,0,2,0.3,0.7
m_353,2022-2023,15-03-2023,c600c031a1ea,48199c3e87ac,Stadio Diego Armando Maradona,Napoles,Italia,Anthony Taylor,3,0,0.6,0.4
m_354,2022-2023,22-02-2023,db41658ae019,8493f398f200,San Siro,Milán,Italia,Srdjan Jovanović,1,0,0.6,0.4
m_355,2022-2023,14-03-2023,8493f398f200,db41658ae019,Estadio do Dragao,Porto,Portugal,Szymon Marciniak,0,0,0.68,0.32
m_356,2022-2023,22-02-2023,91a12d209484,ebf2d2f5d61d,Red Bull Arena,Leipzig,Alemania,Serdar Gözübüyük,1,1,0.38,0.62
m_357,2022-2023,14-03-2023,ebf2d2f5d61d,91a12d209484,Etihad Stadium,Manchester,Inglaterra,Slavko Vinčić,7,0,0.66,0.34
m_358,2022-2023,11-04-2023,93330b415214,8056df088208,Santiago Bernabeu,Madrid,España,Francois Letexier,2,0,0.57,0.43
m_359,2022-2023,18-04-2023,8056df088208,93330b415214,Stamford Bridge,Londres,Inglaterra,Daniele Orsato,0,2,0.54,0.46
m_360,2022-2023,11-04-2023,e4bbc3bef62e,db41658ae019,Estadio da Luz,Lisboa,Portugal,Michael Oliver,0,2,0.58,0.42
m_361,2022-2023,19-04-2023,db41658ae019,e4bbc3bef62e,San Siro,Milán,Italia,Carlos del Cerro Grande,3,3,0.4,0.6
m_362,2022-2023,12-04-2023,ebf2d2f5d61d,240dd2121e44,Etihad Stadium,Manchester,Inglaterra,Jesús Gil Manzano,3,0,0.44,0.56
m_363,2022-2023,19-04-2023,240dd2121e44,ebf2d2f5d61d,Allianz Arena,Munich,Alemania,Clément Turpin,1,1,0.58,0.42
m_364,2022-2023,12-04-2023,088d5f86b6f2,c600c031a1ea,San Siro,Milán,Italia,István Kovács,1,0,0.47,0.53
m_365,2022-2023,18-04-2023,c600c031a1ea,088d5f86b6f2,Stadio Diego Armando Maradona,Napoles,Italia,Szymon Marciniak,1,1,0.74,0.26
m_366,2022-2023,09-05-2023,93330b415214,ebf2d2f5d61d,Santiago Bernabeu,Madrid,España,Artur Soares Dias,1,1,0.44,0.56
m_367,2022-2023,17-05-2023,ebf2d2f5d61d,93330b415214,Etihad Stadium,Manchester,Inglaterra,Szymon Marciniak,4,0,0.59,0.41
m_368,2022-2023,10-05-2023,088d5f86b6f2,db41658ae019,San Siro,Milán,Italia,Jesús Gil Manzano,0,2,0.57,0.43
m_369,2022-2023,16-05-2023,db41658ae019,088d5f86b6f2,San Siro,Milán,Italia,Clément Turpin,1,0,0.44,0.56
m_370,2022-2023,10-06-2023,ebf2d2f5d61d,db41658ae019,Estadio Olimpico Ataturk,Estambul,Turquia,Szymon Marciniak,1,0,0.56,0.44
m_371,2023-2024,13-02-2024,2da3c827ccab,ebf2d2f5d61d,Parken Stadium,Copenhague,Dinamarca,José María Sánchez,1,3,0.79,0.21
m_372,2023-2024,06-03-2024,ebf2d2f5d61d,2da3c827ccab,Etihad Stadium,Manchester,Inglaterra,Espen Eskås,3,1,0.69,0.31
m_373,2023-2024,13-02-2024,91a12d209484,93330b415214,Red Bull Arena,Leipzig,Alemania,Irfan Peljto,0,1,0.5,0.5
m_374,2023-2024,06-03-2024,93330b415214,91a12d209484,Santiago Bernabeu,Madrid,España,Davide Massa,1,1,0.54,0.46
m_375,2023-2024,14-02-2024,bdec8a408440,782246eac004,Parc des Princes,Paris,Francia,Marco Guida,2,0,0.38,0.62
m_376,2023-2024,05-03-2024,782246eac004,bdec8a408440,Reale Arena,San Sebastian,España,Michael Oliver,1,2,0.44,0.56
m_377,2023-2024,14-02-2024,84d0447bddc0,240dd2121e44,Stadio Olimpico,Roma,Italia,François Letexier,1,0,0.39,0.61
