player_id,player_name,nationality,age,height_cm,weight_kg,position,team_id
player_a0dec93f4880,Jesús Medina,Paraguay,NULL,177,70,Midfielder,team_d345c3dd7ff8
player_ca75617c899c,Víctor Méndez,Chile,NULL,170,66,Midfielder,team_d345c3dd7ff8
player_77d8c9eac626,Maksim Mukhin,Russia,NULL,181,67,Midfielder,team_d345c3dd7ff8
player_cfec1ece82ca,Ivan Oblyakov,Russia,NULL,175,74,Midfielder,team_d345c3dd7ff8
player_1c26bf9a02fd,Baktiyor Zaynutdinov,Kazakhstan,NULL,183,75,Midfielder,team_d345c3dd7ff8
player_147828c21fdd,Saša Zdjelar,Serbia,NULL,183,75,Midfielder,team_d345c3dd7ff8
player_033b4de29af6,Fedor Chalov,Russia,NULL,183,75,Forward,team_d345c3dd7ff8
player_d08ae24b57fb,Adolfo Gaich,Argentina,NULL,190,82,Forward,team_d345c3dd7ff8
player_1446d5854d54,Egor Ushakov,Russia,NULL,176,65,Forward,team_d345c3dd7ff8
player_c9dfe310f227,Vladislav Yakovlev,Russia,NULL,185,77,Forward,team_d345c3dd7ff8
player_2a80d4feadfb,Anton Zabolotny,Russia,NULL,191,84,Forward,team_d345c3dd7ff8
player_e01df648edc9,Justin Heekeren,Germany,NULL,193,86,Goalkeeper,team_2e9130a8ac4b
player_536d52fa4a05,Michael Langer,Austria,NULL,195,93,Goalkeeper,team_2e9130a8ac4b
player_87387d0d43dd,Alexander Schwolow,Germany,NULL,190,84,Goalkeeper,team_2e9130a8ac4b
player_d7191f96c4be,Cédric Brunner,Switzerland,NULL,180,75,Defender,team_2e9130a8ac4b
player_cbc696997b74,Ibrahima Cissé,France,NULL,196,84,Defender,team_2e9130a8ac4b
player_dbbc476e68c8,Leo Greiml,Austria,NULL,186,77,Defender,team_2e9130a8ac4b
player_126143555878,Marcin Kamiński,Poland,NULL,192,84,Defender,team_2e9130a8ac4b
player_05d96b6a39ce,Henning Matriciani,Germany,NULL,187,76,Defender,team_d41d8cd98f00
player_e9d7dfcf2839,Thomas Ouwejan,Netherlands,NULL,183,76,Defender,team_2e9130a8ac4b
player_7eefd36d4fe4,Sepp van den Berg,Netherlands,NULL,189,78,Defender,team_2e9130a8ac4b
player_b87f24c6fb3b,Maya Yoshida,Japan,NULL,189,79,Defender,team_2e9130a8ac4b
player_a0d7b1a1e4c3,Mehmet-Can Aydın,Germany,NULL,179,75,Midfielder,team_2e9130a8ac4b
player_e77e79a89e3e,Kerim Çalhanoğlu,Germany,NULL,183,80,Midfielder,team_d41d8cd98f00
player_dc9f91352f22,Dominick Drexler,Germany,NULL,183,71,Midfielder,team_2e9130a8ac4b
player_fedb32f02a29,Florian Flick,Germany,NULL,188,79,Midfielder,team_2e9130a8ac4b
player_e788f25cc203,Alex Král,Czech Republic,NULL,187,80,Midfielder,team_2e9130a8ac4b
player_ff05cffa7678,Tom Krauß,Germany,NULL,182,72,Midfielder,team_2e9130a8ac4b
player_a433b5b38ee1,Danny Latza,Germany,NULL,179,76,Midfielder,team_2e9130a8ac4b
player_2542c2adc82c,Tobias Mohr,Germany,NULL,183,78,Midfielder,team_2e9130a8ac4b
player_1922d06dfea9,Florent Mollet,France,NULL,174,67,Midfielder,team_2e9130a8ac4b
player_0b62ddab37dc,Rodrigo Zalazar,Uruguay,NULL,178,72,Midfielder,team_2e9130a8ac4b
player_39cccdf8d746,Marius Bülter,Germany,NULL,190,85,Forward,team_2e9130a8ac4b
player_73bf2c3db3b5,Jordan Larsson,Sweden,NULL,175,69,Forward,team_2e9130a8ac4b
player_38c4f7365055,Sebastian Polter,Germany,NULL,192,94,Forward,team_2e9130a8ac4b
player_dbcfe0001c14,Sidi Sané,Germany,NULL,187,NULL,Forward,team_d41d8cd98f00
player_e600bfc32674,Simon Terodde,Germany,NULL,192,87,Forward,team_2e9130a8ac4b
player_ade1eac6892b,Simon Henzler,Germany,NULL,188,83,Goalkeeping,team_2e9130a8ac4b
player_b2c090994863,Jörn Menger,Germany,NULL,NULL,NULL,Athletic,team_2e9130a8ac4b
player_f08bb3b4319f,Alexander Storck,Germany,NULL,NULL,NULL,Athletic,team_2e9130a8ac4b
player_284aa6d60c44,David Gröger,Germany,NULL,NULL,NULL,Rehab,team_2e9130a8ac4b
player_fb438703ab82,Lars Gerling,Germany,NULL,NULL,NULL,Game,team_2e9130a8ac4b
player_b164502d49de,Kjell Peersman,Belgium,NULL,194,NULL,Goalkeeper,team_7b081adf1f58
player_74aa0c0c25b9,Boy Waterman,Netherlands,NULL,188,83,Goalkeeper,team_7b081adf1f58
player_6f55883b1054,Jarrad Branthwaite,England,NULL,195,85,Defender,team_7b081adf1f58
player_28b49ba07dba,Ki-Jana Hoever,Netherlands,NULL,183,72,Defender,team_7b081adf1f58
player_dbe25d7f81ec,Phillipp Mwene,Austria,NULL,170,68,Defender,team_7b081adf1f58
player_8a0791b82cf5,Erick Gutiérrez,Mexico,NULL,177,69,Midfielder,team_7b081adf1f58
player_1326eae2652c,Richie Ledezma,USA,NULL,168,64,Midfielder,team_7b081adf1f58
player_267760662394,Ibrahim Sangaré,Ivory Coast,NULL,191,77,Midfielder,team_7b081adf1f58
player_79b5da3d670b,Anwar El Ghazi,Netherlands,NULL,189,87,Forward,team_7b081adf1f58
